event_id,user_id,event_type,timestamp,app_version,major_version,os,country,session_id,properties,event_date,event_hour,day_of_week,week_of_year,year_month
EVT_006550,USER_066,payment_failed,2024-01-13 18:47:49+00:00,1.3.4,1,Android,ID,SESSION_5795,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,18,Saturday,2,2024-01
EVT_006551,USER_011,app_open,2024-01-08 21:06:22+00:00,2.2.2,2,Web,MY,SESSION_8070,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,21,Monday,2,2024-01
EVT_006552,USER_067,payment_success,2024-01-15 06:03:02+00:00,2.5.8,2,Android,PH,SESSION_7135,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,6,Monday,3,2024-01
EVT_006553,USER_039,search,2024-01-14 10:39:11+00:00,1.0.6,1,Android,VN,SESSION_3064,"{'item_id': None, 'amount': None, 'query': 'search_term_87', 'screen_name': None}",2024-01-14,10,Sunday,2,2024-01
EVT_006554,USER_079,button_click,2024-01-10 15:41:28+00:00,2.1.0,2,iOS,PH,SESSION_5864,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,15,Wednesday,2,2024-01
EVT_006555,USER_074,search,2024-01-11 00:13:58+00:00,2.5.8,2,Android,SG,SESSION_1020,"{'item_id': None, 'amount': None, 'query': 'search_term_9', 'screen_name': None}",2024-01-11,0,Thursday,2,2024-01
EVT_006556,USER_214,wishlist_remove,2024-01-15 15:01:17+00:00,2.5.0,2,Web,VN,SESSION_7844,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,15,Monday,3,2024-01
EVT_006557,USER_205,rating_submitted,2024-01-15 21:35:07+00:00,1.0.1,1,Android,TH,SESSION_7353,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,21,Monday,3,2024-01
EVT_006558,USER_068,wishlist_add,2024-01-02 04:15:02+00:00,1.3.5,1,Web,PH,SESSION_6619,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,4,Tuesday,1,2024-01
EVT_006559,USER_173,button_click,2024-01-09 00:47:47+00:00,2.2.8,2,Web,ID,SESSION_7657,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,0,Tuesday,2,2024-01
EVT_006560,USER_105,item_view,2024-01-14 07:27:51+00:00,1.0.8,1,Android,ID,SESSION_3737,"{'item_id': 'ITEM_801', 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,7,Sunday,2,2024-01
EVT_006561,USER_220,app_open,2024-01-01 04:06:15+00:00,1.4.6,1,iOS,PH,SESSION_6955,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,4,Monday,1,2024-01
EVT_006562,USER_050,purchase,2024-01-10 08:31:35+00:00,1.5.4,1,Android,ID,SESSION_9678,"{'item_id': 'ITEM_875', 'amount': 339.35, 'query': None, 'screen_name': None}",2024-01-10,8,Wednesday,2,2024-01
EVT_006563,USER_179,review_submitted,2024-01-15 10:30:00+00:00,1.5.7,1,Web,VN,SESSION_5947,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,10,Monday,3,2024-01
EVT_006564,USER_080,purchase,2024-01-14 09:59:13+00:00,1.5.7,1,Android,TH,SESSION_5671,"{'item_id': 'ITEM_539', 'amount': 425.42, 'query': None, 'screen_name': None}",2024-01-14,9,Sunday,2,2024-01
EVT_006565,USER_023,remove_from_cart,2024-01-02 19:25:11+00:00,1.4.2,1,Web,MY,SESSION_3789,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,19,Tuesday,1,2024-01
EVT_006566,USER_244,error,2024-01-01 03:58:43+00:00,2.0.0,2,iOS,SG,SESSION_8918,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,3,Monday,1,2024-01
EVT_006567,USER_218,share_clicked,2024-01-13 03:25:21+00:00,2.1.6,2,Web,TH,SESSION_1075,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,3,Saturday,2,2024-01
EVT_006569,USER_161,share_clicked,2024-01-10 00:17:21+00:00,2.5.7,2,iOS,PH,SESSION_2433,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,0,Wednesday,2,2024-01
EVT_006570,USER_003,checkout,2024-01-14 02:38:15+00:00,1.0.8,1,Android,PH,SESSION_3115,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,2,Sunday,2,2024-01
EVT_006571,USER_059,button_click,2024-01-01 11:10:30+00:00,2.3.5,2,Android,TH,SESSION_2281,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,11,Monday,1,2024-01
EVT_006572,USER_028,item_view,2024-01-15 05:11:17+00:00,2.2.0,2,Web,SG,SESSION_9366,"{'item_id': 'ITEM_966', 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,5,Monday,3,2024-01
EVT_006573,USER_025,error,2024-01-09 09:07:03+00:00,1.1.2,1,Android,PH,SESSION_6798,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,9,Tuesday,2,2024-01
EVT_006574,USER_066,checkout,2024-01-03 22:56:17+00:00,2.3.1,2,Android,PH,SESSION_1448,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-03,22,Wednesday,1,2024-01
EVT_006576,USER_241,download_started,2024-01-02 17:12:47+00:00,2.2.9,2,iOS,MY,SESSION_3752,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,17,Tuesday,1,2024-01
EVT_006577,USER_204,button_click,2024-01-04 05:51:04+00:00,1.2.5,1,Android,VN,SESSION_8907,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,5,Thursday,1,2024-01
EVT_006579,USER_236,button_click,2024-01-09 00:33:31+00:00,2.1.8,2,Web,MY,SESSION_4272,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,0,Tuesday,2,2024-01
EVT_006580,USER_040,app_close,2024-01-08 06:09:16+00:00,2.0.3,2,Android,MY,SESSION_6865,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,6,Monday,2,2024-01
EVT_006581,USER_081,rating_submitted,2024-01-10 11:37:11+00:00,2.5.2,2,Android,VN,SESSION_1421,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,11,Wednesday,2,2024-01
EVT_006584,USER_014,search,2024-01-08 05:52:31+00:00,2.0.0,2,iOS,TH,SESSION_3374,"{'item_id': None, 'amount': None, 'query': 'search_term_21', 'screen_name': None}",2024-01-08,5,Monday,2,2024-01
EVT_006585,USER_004,download_started,2024-01-02 00:34:13+00:00,1.0.9,1,iOS,MY,SESSION_4383,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,0,Tuesday,1,2024-01
EVT_006586,USER_215,error,2024-01-12 07:40:07+00:00,2.0.5,2,iOS,ID,SESSION_4895,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,7,Friday,2,2024-01
EVT_006587,USER_133,crash,2024-01-11 02:45:56+00:00,1.0.7,1,iOS,ID,SESSION_3744,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,2,Thursday,2,2024-01
EVT_006588,USER_146,download_started,2024-01-04 18:29:09+00:00,2.1.8,2,Android,TH,SESSION_9511,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,18,Thursday,1,2024-01
EVT_006589,USER_011,purchase,2024-01-02 06:58:47+00:00,1.4.7,1,Web,TH,SESSION_3305,"{'item_id': 'ITEM_616', 'amount': 449.31, 'query': None, 'screen_name': None}",2024-01-02,6,Tuesday,1,2024-01
EVT_006590,USER_190,rating_submitted,2024-01-12 18:00:00+00:00,2.2.2,2,Web,TH,SESSION_8518,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,18,Friday,2,2024-01
EVT_006591,USER_156,review_submitted,2024-01-15 14:47:02+00:00,2.1.5,2,iOS,PH,SESSION_9681,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,14,Monday,3,2024-01
EVT_006592,USER_135,payment_success,2024-01-10 02:12:58+00:00,1.1.1,1,Web,TH,SESSION_6052,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,2,Wednesday,2,2024-01
EVT_006593,USER_138,payment_success,2024-01-11 20:16:16+00:00,2.2.4,2,iOS,VN,SESSION_2989,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,20,Thursday,2,2024-01
EVT_006594,USER_011,item_view,2024-01-04 06:16:16+00:00,2.2.1,2,iOS,PH,SESSION_7111,"{'item_id': 'ITEM_637', 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,6,Thursday,1,2024-01
EVT_006595,USER_027,review_submitted,2024-01-10 04:40:52+00:00,1.4.7,1,Android,PH,SESSION_2572,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,4,Wednesday,2,2024-01
EVT_006596,USER_155,crash,2024-01-06 07:05:21+00:00,2.5.6,2,Web,ID,SESSION_8100,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,7,Saturday,1,2024-01
EVT_006597,USER_035,payment_success,2024-01-09 23:28:43+00:00,2.3.7,2,Android,SG,SESSION_5110,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,23,Tuesday,2,2024-01
EVT_006598,USER_116,wishlist_remove,2024-01-09 17:07:47+00:00,1.2.3,1,iOS,MY,SESSION_9796,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,17,Tuesday,2,2024-01
EVT_006599,USER_216,button_click,2024-01-08 16:05:51+00:00,1.3.2,1,iOS,PH,SESSION_1189,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,16,Monday,2,2024-01
EVT_006600,USER_123,checkout,2024-01-09 18:55:50+00:00,2.4.3,2,iOS,TH,SESSION_5668,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,18,Tuesday,2,2024-01
EVT_006601,USER_249,payment_failed,2024-01-09 22:05:51+00:00,2.2.9,2,iOS,VN,SESSION_2200,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,22,Tuesday,2,2024-01
EVT_006602,USER_162,checkout,2024-01-10 00:31:03+00:00,2.0.9,2,Web,TH,SESSION_5557,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,0,Wednesday,2,2024-01
EVT_006603,USER_062,app_open,2024-01-05 18:55:11+00:00,2.0.9,2,iOS,ID,SESSION_7232,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,18,Friday,1,2024-01
EVT_006604,USER_133,purchase,2024-01-08 20:17:50+00:00,2.1.4,2,Android,TH,SESSION_3686,"{'item_id': 'ITEM_222', 'amount': 303.75, 'query': None, 'screen_name': None}",2024-01-08,20,Monday,2,2024-01
EVT_006605,USER_249,purchase,2024-01-01 12:45:58+00:00,1.5.9,1,iOS,PH,SESSION_8988,"{'item_id': 'ITEM_590', 'amount': 182.82, 'query': None, 'screen_name': None}",2024-01-01,12,Monday,1,2024-01
EVT_006606,USER_144,add_to_cart,2024-01-06 17:41:36+00:00,2.1.5,2,Web,PH,SESSION_3652,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,17,Saturday,1,2024-01
EVT_006607,USER_235,button_click,2024-01-15 23:52:23+00:00,1.1.1,1,Web,TH,SESSION_4862,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,23,Monday,3,2024-01
EVT_006608,USER_069,add_to_cart,2024-01-12 19:23:58+00:00,1.1.4,1,Android,PH,SESSION_3185,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,19,Friday,2,2024-01
EVT_006609,USER_108,crash,2024-01-04 11:22:07+00:00,1.5.7,1,Android,TH,SESSION_9131,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,11,Thursday,1,2024-01
EVT_006610,USER_079,remove_from_cart,2024-01-13 05:48:03+00:00,1.4.8,1,Web,VN,SESSION_9154,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,5,Saturday,2,2024-01
EVT_006612,USER_220,item_view,2024-01-12 06:50:38+00:00,2.0.3,2,Android,TH,SESSION_9535,"{'item_id': 'ITEM_542', 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,6,Friday,2,2024-01
EVT_006613,USER_190,payment_failed,2024-01-15 19:25:19+00:00,2.0.6,2,Android,PH,SESSION_5364,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,19,Monday,3,2024-01
EVT_006615,USER_243,download_started,2024-01-04 00:55:40+00:00,1.0.8,1,Android,SG,SESSION_1493,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,0,Thursday,1,2024-01
EVT_006616,USER_140,add_to_cart,2024-01-02 20:12:36+00:00,1.0.0,1,Android,TH,SESSION_1279,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,20,Tuesday,1,2024-01
EVT_006617,USER_227,item_view,2024-01-11 20:21:28+00:00,2.5.1,2,Android,VN,SESSION_4325,"{'item_id': 'ITEM_148', 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,20,Thursday,2,2024-01
EVT_006618,USER_018,error,2024-01-02 17:52:27+00:00,1.5.6,1,Web,MY,SESSION_2770,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,17,Tuesday,1,2024-01
EVT_006619,USER_086,download_started,2024-01-01 22:26:37+00:00,2.5.1,2,Web,MY,SESSION_1525,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,22,Monday,1,2024-01
EVT_006620,USER_233,rating_submitted,2024-01-01 09:41:31+00:00,2.0.3,2,iOS,PH,SESSION_4953,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,9,Monday,1,2024-01
EVT_006621,USER_118,purchase,2024-01-13 16:19:37+00:00,2.1.2,2,iOS,PH,SESSION_2047,"{'item_id': 'ITEM_420', 'amount': 183.77, 'query': None, 'screen_name': None}",2024-01-13,16,Saturday,2,2024-01
EVT_006622,USER_109,wishlist_remove,2024-01-14 07:52:14+00:00,1.1.5,1,iOS,VN,SESSION_1080,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,7,Sunday,2,2024-01
EVT_006623,USER_147,search,2024-01-13 02:31:40+00:00,1.4.2,1,Web,PH,SESSION_2730,"{'item_id': None, 'amount': None, 'query': 'search_term_9', 'screen_name': None}",2024-01-13,2,Saturday,2,2024-01
EVT_006624,USER_083,screen_view,2024-01-04 00:52:44+00:00,1.3.1,1,Web,ID,SESSION_1332,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': 'product'}",2024-01-04,0,Thursday,1,2024-01
EVT_006625,USER_068,review_submitted,2024-01-15 20:33:05+00:00,1.5.5,1,Android,SG,SESSION_7875,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,20,Monday,3,2024-01
EVT_006626,USER_066,review_submitted,2024-01-04 06:02:37+00:00,2.4.8,2,Android,VN,SESSION_8378,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,6,Thursday,1,2024-01
EVT_006627,USER_165,wishlist_add,2024-01-05 06:16:50+00:00,2.4.2,2,Web,MY,SESSION_5486,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,6,Friday,1,2024-01
EVT_006628,USER_248,rating_submitted,2024-01-05 12:53:13+00:00,1.1.0,1,iOS,SG,SESSION_4403,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,12,Friday,1,2024-01
EVT_006629,USER_026,wishlist_add,2024-01-12 00:17:29+00:00,1.1.4,1,Web,SG,SESSION_7635,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,0,Friday,2,2024-01
EVT_006630,USER_213,app_close,2024-01-06 07:47:41+00:00,1.5.8,1,Web,ID,SESSION_2980,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,7,Saturday,1,2024-01
EVT_006631,USER_001,button_click,2024-01-10 09:00:48+00:00,1.4.5,1,iOS,ID,SESSION_2470,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,9,Wednesday,2,2024-01
EVT_006632,USER_027,download_started,2024-01-08 21:46:32+00:00,2.0.4,2,Android,MY,SESSION_9110,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,21,Monday,2,2024-01
EVT_006633,USER_116,app_close,2024-01-07 13:41:15+00:00,1.5.4,1,Web,SG,SESSION_9087,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,13,Sunday,1,2024-01
EVT_006634,USER_196,review_submitted,2024-01-11 21:30:12+00:00,1.2.3,1,Android,SG,SESSION_7019,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,21,Thursday,2,2024-01
EVT_006635,USER_068,wishlist_remove,2024-01-14 10:22:47+00:00,1.1.8,1,Web,MY,SESSION_3709,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,10,Sunday,2,2024-01
EVT_006637,USER_156,remove_from_cart,2024-01-11 04:24:06+00:00,1.2.1,1,Android,ID,SESSION_7119,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,4,Thursday,2,2024-01
EVT_006638,USER_236,purchase,2024-01-09 11:39:52+00:00,1.2.8,1,Web,TH,SESSION_1929,"{'item_id': 'ITEM_443', 'amount': 223.02, 'query': None, 'screen_name': None}",2024-01-09,11,Tuesday,2,2024-01
EVT_006639,USER_095,checkout,2024-01-09 08:24:36+00:00,2.3.9,2,Android,TH,SESSION_5458,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,8,Tuesday,2,2024-01
EVT_006640,USER_225,screen_view,2024-01-06 11:27:58+00:00,1.2.0,1,iOS,ID,SESSION_3628,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': 'product'}",2024-01-06,11,Saturday,1,2024-01
EVT_006641,USER_226,purchase,2024-01-03 05:39:01+00:00,1.2.0,1,Android,TH,SESSION_1415,"{'item_id': 'ITEM_268', 'amount': 300.85, 'query': None, 'screen_name': None}",2024-01-03,5,Wednesday,1,2024-01
EVT_006642,USER_026,search,2024-01-13 08:10:01+00:00,2.1.2,2,iOS,PH,SESSION_2789,"{'item_id': None, 'amount': None, 'query': 'search_term_39', 'screen_name': None}",2024-01-13,8,Saturday,2,2024-01
EVT_006643,USER_007,share_clicked,2024-01-04 08:11:11+00:00,2.0.9,2,Web,VN,SESSION_3251,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,8,Thursday,1,2024-01
EVT_006644,USER_132,rating_submitted,2024-01-06 14:29:46+00:00,2.0.3,2,Android,SG,SESSION_4457,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,14,Saturday,1,2024-01
EVT_006645,USER_117,remove_from_cart,2024-01-04 01:45:44+00:00,2.0.3,2,Android,VN,SESSION_6167,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,1,Thursday,1,2024-01
EVT_006646,USER_066,error,2024-01-02 16:28:29+00:00,2.1.5,2,iOS,MY,SESSION_9148,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,16,Tuesday,1,2024-01
EVT_006647,USER_208,payment_success,2024-01-09 10:55:15+00:00,2.0.5,2,Android,ID,SESSION_6302,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,10,Tuesday,2,2024-01
EVT_006648,USER_014,purchase,2024-01-05 07:26:59+00:00,2.1.4,2,iOS,ID,SESSION_4930,"{'item_id': 'ITEM_653', 'amount': 261.21, 'query': None, 'screen_name': None}",2024-01-05,7,Friday,1,2024-01
EVT_006649,USER_110,checkout,2024-01-09 12:46:02+00:00,2.2.2,2,Android,VN,SESSION_2947,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,12,Tuesday,2,2024-01
EVT_006650,USER_222,wishlist_add,2024-01-13 22:03:36+00:00,1.3.5,1,Web,TH,SESSION_4147,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,22,Saturday,2,2024-01
EVT_006651,USER_084,payment_failed,2024-01-10 21:03:06+00:00,1.3.3,1,Web,MY,SESSION_1274,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,21,Wednesday,2,2024-01
EVT_006652,USER_089,app_open,2024-01-09 09:21:17+00:00,1.4.6,1,Android,SG,SESSION_6253,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,9,Tuesday,2,2024-01
EVT_006653,USER_236,checkout,2024-01-08 01:54:55+00:00,2.5.8,2,iOS,PH,SESSION_8767,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,1,Monday,2,2024-01
EVT_006654,USER_141,remove_from_cart,2024-01-09 11:55:25+00:00,1.2.1,1,Web,SG,SESSION_6125,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,11,Tuesday,2,2024-01
EVT_006655,USER_118,payment_failed,2024-01-05 09:01:11+00:00,2.5.7,2,Web,ID,SESSION_6943,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,9,Friday,1,2024-01
EVT_006656,USER_236,error,2024-01-02 08:11:56+00:00,1.1.3,1,Android,PH,SESSION_6563,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-02,8,Tuesday,1,2024-01
EVT_006657,USER_077,app_close,2024-01-04 12:34:14+00:00,1.0.0,1,Android,MY,SESSION_3532,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-04,12,Thursday,1,2024-01
EVT_006658,USER_161,purchase,2024-01-05 18:33:02+00:00,1.3.5,1,iOS,MY,SESSION_7372,"{'item_id': 'ITEM_749', 'amount': 294.01, 'query': None, 'screen_name': None}",2024-01-05,18,Friday,1,2024-01
EVT_006659,USER_222,wishlist_remove,2024-01-01 19:27:26+00:00,2.4.1,2,Android,TH,SESSION_4233,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,19,Monday,1,2024-01
EVT_006660,USER_083,rating_submitted,2024-01-14 01:23:47+00:00,1.5.9,1,iOS,MY,SESSION_8366,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-14,1,Sunday,2,2024-01
EVT_006661,USER_050,wishlist_remove,2024-01-06 10:40:18+00:00,1.1.1,1,Web,VN,SESSION_4050,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,10,Saturday,1,2024-01
EVT_006662,USER_040,screen_view,2024-01-13 06:04:44+00:00,1.0.0,1,iOS,PH,SESSION_1767,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': 'cart'}",2024-01-13,6,Saturday,2,2024-01
EVT_006663,USER_248,download_started,2024-01-08 06:59:46+00:00,1.3.7,1,Web,PH,SESSION_1427,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,6,Monday,2,2024-01
EVT_006664,USER_147,wishlist_add,2024-01-13 16:06:54+00:00,1.5.6,1,Android,TH,SESSION_8420,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-13,16,Saturday,2,2024-01
EVT_006665,USER_239,add_to_cart,2024-01-09 21:32:19+00:00,1.3.5,1,iOS,PH,SESSION_4215,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,21,Tuesday,2,2024-01
EVT_006666,USER_137,screen_view,2024-01-09 06:14:57+00:00,2.1.4,2,Web,VN,SESSION_3947,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': 'home'}",2024-01-09,6,Tuesday,2,2024-01
EVT_006668,USER_063,share_clicked,2024-01-09 08:30:42+00:00,1.4.5,1,iOS,TH,SESSION_5618,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,8,Tuesday,2,2024-01
EVT_006669,USER_004,screen_view,2024-01-03 11:46:33+00:00,1.5.5,1,Web,MY,SESSION_6509,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': 'checkout'}",2024-01-03,11,Wednesday,1,2024-01
EVT_006670,USER_010,add_to_cart,2024-01-07 04:55:01+00:00,1.0.2,1,iOS,ID,SESSION_3989,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-07,4,Sunday,1,2024-01
EVT_006671,USER_098,download_started,2024-01-15 23:38:08+00:00,1.0.7,1,iOS,PH,SESSION_7531,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,23,Monday,3,2024-01
EVT_006672,USER_094,payment_failed,2024-01-06 10:44:23+00:00,2.0.8,2,iOS,VN,SESSION_1808,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-06,10,Saturday,1,2024-01
EVT_006674,USER_127,rating_submitted,2024-01-05 09:14:26+00:00,2.5.1,2,iOS,ID,SESSION_1050,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-05,9,Friday,1,2024-01
EVT_006675,USER_228,item_view,2024-01-09 01:03:40+00:00,2.4.1,2,iOS,MY,SESSION_7439,"{'item_id': 'ITEM_772', 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,1,Tuesday,2,2024-01
EVT_006676,USER_245,share_clicked,2024-01-10 15:16:54+00:00,2.2.2,2,Android,SG,SESSION_6883,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-10,15,Wednesday,2,2024-01
EVT_006677,USER_024,review_submitted,2024-01-08 10:47:13+00:00,1.0.5,1,iOS,TH,SESSION_9000,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-08,10,Monday,2,2024-01
EVT_006678,USER_099,remove_from_cart,2024-01-03 11:26:22+00:00,2.1.4,2,iOS,MY,SESSION_4413,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-03,11,Wednesday,1,2024-01
EVT_006679,USER_159,app_close,2024-01-09 17:38:04+00:00,1.0.2,1,Android,SG,SESSION_1413,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-09,17,Tuesday,2,2024-01
EVT_006680,USER_116,review_submitted,2024-01-01 02:51:08+00:00,1.3.6,1,iOS,MY,SESSION_7152,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-01,2,Monday,1,2024-01
EVT_006681,USER_121,download_started,2024-01-11 18:23:48+00:00,2.2.1,2,iOS,SG,SESSION_8738,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-11,18,Thursday,2,2024-01
EVT_006682,USER_074,item_view,2024-01-12 16:19:32+00:00,2.5.2,2,Android,MY,SESSION_2531,"{'item_id': 'ITEM_887', 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,16,Friday,2,2024-01
EVT_006683,USER_182,crash,2024-01-15 20:09:04+00:00,1.5.4,1,Android,PH,SESSION_5197,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-15,20,Monday,3,2024-01
EVT_006684,USER_023,add_to_cart,2024-01-12 18:54:42+00:00,2.0.6,2,iOS,VN,SESSION_8086,"{'item_id': None, 'amount': None, 'query': None, 'screen_name': None}",2024-01-12,18,Friday,2,2024-01
